12173;Priya;प्रिय;;;Beloved;0;1;Sanskrit;MW;;;
12174;Priyabhakta;प्रियभक्त;Priyabhakta;प्रियभक्त;Shiva, beloved of the devotees;0;1;Sanskrit;TS;;;
12175;Priyabhāva;प्रियभाव;Priyabhāvā;;Feeling of Love;0;1;Sanskrit;MW;;;also: Priyabhaava
12176;Priyadarshana;प्रियदर्शन;Priyadarshana;प्रियदर्शन;of loving vision, name of Shiva;0;1;Sanskrit;TS;;;
12177;;;Priyadhā;प्रियधा;Lovingly, kindly;0;1;Sanskrit;MW;;*;also: Priyadhaa
12178;Priyajāta;प्रियजात;Priyajāta;प्रियजात;Born beloved;0;1;Sanskrit;MW;;;also: Priyajaata
12179;Priyaka;प्रियक;;;Deer with a very soft skin, name of a Bird, Flower or Tree;0;1;Sanskrit;MW;;;
12180;Priyakalpa;प्रियकल्प;;;Ceremony to bless a Friend;0;1;Sanskrit;MW;;;
12181;Priyākri;प्रियाकृ;Priyākri;प्रियाकृ;to act Kindly or Lovingly toward;0;1;Sanskrit;MW;;;also: Priyaakri
12182;Priyāmbu;प्रियाम्बु;Priyāmbu;प्रियाम्बु;one who loves Water, Mango Tree;0;1;Sanskrit;MW;;;also: Priyaambu
12183;Priyapati ;प्रियपति;Priyapati ;प्रियपति;Lord of the Beloved;0;1;Sanskrit;S;SD;;
12184;Priyaprana;प्रियप्राण;Priyaprana;प्रियप्राण;Loving Life, Beloved of Life;0;1;Sanskrit;MW;;;
12185;Priyapraya;प्रियप्राय;Priyapraya;प्रियप्राय;Eloquent, very kind speech;0;1;Sanskrit;MW;;;
12186;Priyārha;प्रियार्ह;Priyārha;प्रियार्ह;Deserving Love, amiable;0;1;Sanskrit;MW;;;also: Priyaarha
12187;Priyasakha;प्रियसख;Priyasakha;प्रियसख;Beloved Friend;0;1;Sanskrit;MW;;;
12188;Priyasatya;प्रियसत्य;Priyasatya;प्रियसत्य;Lover of Truth;0;1;Sanskrit;MW;;;
12189;Priyasu;प्रियासु;Priyasu;प्रियासु;Loving Life;0;1;Sanskrit;MW;;;
12190;;;Priyatā;प्रियता;state of being Beloved, Love;0;1;Sanskrit;MW;;;also: Priyataa
12191;Priyatam;प्रियतम;Priyatama;प्रियतम;most Beloved, a lover;0;1;Sanskrit, Hindi;S;MW, HD;*;
12192;Priyatanu;प्रियतनु;Priyatanu;प्रियतनु;Loving the Body, loving life;0;1;Sanskrit;MW;;;
12193;Priyatman;प्रियात्मन्;Priyatman;प्रियात्मन्;Beloved Soul, loving natured person;0;1;Sanskrit;MW;;;
12194;Priyatva ;प्रियत्व;Priyatva ;प्रियत्व;state of being Beloved, Love;0;1;Sanskrit;MW;;;
12195;Priyavāch ;प्रियवाच्;Priyavāch ;प्रियवाच्;Loving Words;0;1;Sanskrit;MW;;;also: Priyavaach 
12196;Priyavat;प्रियवत्;Priyavat;प्रियवत्;having Friends, having Beloveds, fully Beloved;0;1;Sanskrit;MW;;;
12197;Priyāvat;प्रियावत्;Priyāvat;प्रियावत्;Enamoured, in love;0;1;Sanskrit;SD;;;also: Priyaavat
12198;Priyāya;प्रियाय;Priyāya;प्रियाय;to make Friends with;0;1;Sanskrit;MW;;;also: Priyaaya
12199;;;Priyodita;प्रियोदित;Speech of Love;0;1;Sanskrit;MW;;;
12200;;;Priyokti ;प्रियोक्ति;Loving or Friendly Speech;0;1;Sanskrit;MW;;;
12201;Prochchar ;;Prochchar ;;to make a Sound;0;1;Sanskrit;MW;;;
12202;Prochchal;प्रोच्चल्;Prochchal;प्रोच्चल्;to start a Journey;0;1;Sanskrit;MW;;;
12203;Prodbodha;प्रोद्बोध;Prodbodha;प्रोद्बोध;Awakening;0;1;Sanskrit;MW;;;
12204;;;Prodbodhi;प्रोद्बोधि;Awakened one;0;1;Sanskrit;SP;;;
12205;Prodbuddha;प्रोद्बुद्ध;Prodbuddha;प्रोद्बुद्ध;Awakened ;0;1;Sanskrit;SD;;;
12206;Prodbhūta;प्रोद्भूत;Prodbhūta;प्रोद्भूत;Arisen;0;1;Sanskrit;MW;;;also: Prodbhoota
12207;Proddāma;प्रोद्दाम;Proddāma;प्रोद्दाम;Extraordinary;0;1;Sanskrit;MW;;;also: Proddaama. Possibly add: 'Veet' 
12208;Proddeepta;प्रोद्दीप्त;Proddeepta;प्रोद्दीप्त;Blazing;0;1;Sanskrit;MW;;;
12209;Prodgeeta ;प्रोद्गीत;Prodgeeta ;प्रोद्गीत;Begun to be Sung;0;1;Sanskrit;MW;;;
12210;Prodi ;प्रोदि ;Prodi ;प्रोदि ;to Rise;0;1;Sanskrit;MW;;;
12211;Prodita;प्रोदित;Prodita;प्रोदित;Spoken out;0;1;Sanskrit;MW;;;
12212;Prodnad;;Prodnad;;to Roar;0;1;Sanskrit;MW;;;
12213;Prodnam;;Prodnam;;to Raise up;0;1;Sanskrit;MW;;;
12214;Prodnata;;Prodnata;;Raised up;0;1;Sanskrit;MW;;;
12215;;;Prodveechi;प्रोद्वीचि;Waving;0;1;Sanskrit;MW;;;
12216;Prodyata ;प्रोद्यत;Prodyata ;प्रोद्यत;Uplifted, Raised;0;1;Sanskrit;MW;;;
12217;Prokshana;प्रोक्षण;Prokshana;प्रोक्षण;Consecrating by sprinkling water;0;1;Sanskrit;MW;;;
12218;Prokta;प्रोक्त;Prokta;प्रोक्त;Announced, declared, spoken;0;1;Sanskrit;MW;;;
12219;Prollas;प्रोल्लस् ;Prollas;प्रोल्लस् ;to Shine brightly, glitter;0;1;Sanskrit;MW;;;
12220;Prollāsin;;Prollāsin;;Shining;0;1;Sanskrit;MW;;;also: Prollaasin
12221;Prollāsita;प्रोल्लासिन्;Prollāsita;प्रोल्लासिन्;Delighted;0;1;Sanskrit;MW;;;also: Prollaasita
12222;Prollol;प्रोल्लोल;Prollola;प्रोल्लोल;Swaying;0;1;Sanskrit;MW;;;
12223;Prombhana;प्रोम्भण;Prombhana;प्रोम्भण;Filling;0;1;Sanskrit;MW;;;
12224;Prombhita;प्रोम्भित;Prombhita;प्रोम्भित;Filled;0;1;Sanskrit;MW;;;
12225;Pronmeel;प्रोन्मील् ;Pronmeel;प्रोन्मील् ;to Open the Eyes, to Open as a Flower blossoming;0;1;Sanskrit;MW;;;
12226;Pronnad;प्रोन्नद् ;Pronnad;प्रोन्नद् ;to Roar;0;1;Sanskrit;MW;;;
12227;Proshita;प्रोषित;Proshita;प्रोषित;one who has set out on a Journey;0;1;Sanskrit;MW;;;
12228;Proshya;प्रोष्य;Proshya;प्रोष्य;having set out on a Journey;0;1;Sanskrit;MW;;;
12229;Protkata;प्रोत्कट;Protkata;प्रोत्कट;very Great;0;1;Sanskrit;MW;;;
12230;Protkhai;प्रोत्खै;Protkhai;प्रोत्खै;to Dig;0;1;Sanskrit;MW;;;
12231;Protkūj ;प्रोत्कूज्;Protkūj ;प्रोत्कूज्;to Hum;0;1;Sanskrit;MW;;;also: Protkooj 
12232;Protpad;प्रोत्पद् ;Protpad;प्रोत्पद् ;to Produce;0;1;Sanskrit;MW;;;
12233;Protpanna;प्रोत्पन्न;Protpanna;प्रोत्पन्न;Developed, Produced;0;1;Sanskrit;MW;;;
12234;Protphull;;Protphulla;प्रोत्फुल्ल;widely Expanded, full blown Blossom;0;1;Sanskrit;MW;;;as: Protp'hulla
12235;Protsah;प्रोत्सह्;Protsah;प्रोत्सह्;take Courage;0;1;Sanskrit;MW;;;
12236;Protsāha;प्रोत्साह;Protsāha;प्रोत्साह;Effort, great exertion;0;1;Sanskrit;MW;;;also: Protsaaha
12237;Protthita;प्रोत्थित;Protthita;प्रोत्थित;Sprouted, sprung from;0;1;Sanskrit;MW;;;
12238;Prottunga;प्रोत्तुङ्ग;Prottunga;प्रोत्तुङ्ग;very High;0;1;Sanskrit;MW;;;
12239;Prukshi;प्रुक्षि;Prukshi;प्रुक्षि;Fire;0;1;Sanskrit;MW;;;
12240;Prushita;प्रुषित;Prushita;प्रुषित;Sprinkled, wet;0;1;Sanskrit;MW;;;
12241;Prushva;प्रुष्व;Prushva;प्रुष्व;Rainy season;0;1;Sanskrit;MW;;;
12242;;;Prushvā;प्रुष्वा;Water drop;0;1;Sanskrit;MW;;;also: Prushvaa
12243;Psaras;प्सरस्;Psaras;प्सरस्;Feast, delight, enjoyment;0;1;Sanskrit;MW;;;
12244;Psu;प्सु;Psu;प्सु;Form, appearance;0;1;Sanskrit;MW;;;
12245;Pu;पु;Pu;पु;Purifying, Cleansing;0;1;Sanskrit;MW;;;
12246;Pū;पू;Pū;पू;Purifying, Cleansing;0;1;Sanskrit;MW;;;also: Poo
12247;Pudgala;पुद्गल;Pudgalā;पुद्गल;Beautiful, the Body, the Soul;0;1;Sanskrit;MW;;;also: Pudgalaa
12248;Pūj;पूज्;Pūj;पूज्;to Worship;0;1;Sanskrit;MW;;;also: Pooj
12249;;;Pūjā;पूजा;Worship;1;0;Sanskrit;OD;MW;*;also: Poojaa
12250;;;Pūjā;पूजा;Worship, veneration, adoration of the gods;0;1;Sanskrit;OD;MW;****;also: Poojaa
12251;Pūjā Mānasa;;Pūjā Mānasī ;;Spiritual Devotion;1;1;Sanskrit;MW;;;also: Poojaa Maanasa / Maanasee
12252;Pūjaka;पूजक;Pūjaka;पूजक;Worshipping, Worshipper;0;1;Sanskrit;MW;;;also: Poojaka
12253;Pūjākara;पूजाकर;Pūjākara;पूजाकर;Worshipping, showing respect, honouring;0;1;Sanskrit;MW;;;also: Poojakara
12254;Pūjan;;Pūjana;पूजन;Worshipping ;0;1;Sanskrit;OD;MW;**;also: Poojan
12255;;;Pūjari;;Worshipper;0;1;Sanskrit;OD;Sp;*;also: Poojari
12256;Pūjati;;Pūjati;;to Worship, Honour, respect;0;1;Sanskrit;MW;;;also: Poojati
12257;;;Pūjikā ;;Worshipping, Worshipper;0;1;Sanskrit;MW;;;also: Poojikaa
12258;Pūjila;पूजिल;;;a God;0;1;Sanskrit;MW;;;also: Poojila
12259;Pūjita;पूजित;Pūjita;पूजित;Worshipped, treated respectfully;0;1;Sanskrit;MW;;;also: Poojita
12260;Pukhrāj;पुखराज;;;Topaz;0;1;Hindi;S;HD;;also: Pukhraaj
12261;Pulaka ;पुलक;;;Gem;0;1;Sanskrit;S;MW;;
12262;Pulaka ;पुलक;;;hair-standing through Delight, thrilled;0;1;Sanskrit;S;MW;;
12263;Pulina;पुलिन;Pulina;पुलिन;small Island in a river, sandbank;0;1;Sanskrit;MW;;;
12264;Pulla;पुल्ल;Pulla;पुल्ल;Expanded like a Flower;0;1;Sanskrit;MW;;;
12265;Pumartha ;पुमर्थ;;;the Aim of man;0;1;Sanskrit;MW;;;
12266;Pumartham;पुमर्थम्;Pumartham;पुमर्थम्;Soul’s Purpose, for the sake of the soul;0;1;Sanskrit;MW;;;
12267;Puna;पुन;Puna;पुन;Purifying, cleansing;0;1;Sanskrit;MW;;;
12268;;;Pūnamāsī;पूर्णमासी;Full Moon;0;1;Hindi;HD;;;also: Poonamaasee
12269;Punāna;पुनान;Punāna;पुनान;Purified, clear, bright;0;1;Sanskrit;MW;;;also: Punaana
12270;Punar ;पुनर्;Punar ;पुनर्;Home, come back, going back again, repeat;0;1;Sanskrit;MW;;;
12271;Punarādi;पुनरादि;Punarādi;पुनरादि;Beginning afresh;0;1;Sanskrit;MW;;;also: Punaraadi
12272;Punārāja;पुनाराज;;;New King;0;1;Sanskrit;MW;;;also: Punaaraaja
12273;;;Punarājāti;पुनराजाति;Rebirth, to be born again;0;1;Sanskrit;MW;;;also: Punaaraajaati
12274;Punarasu;पुनरसु;Punarasu;पुनरसु;Breathing or coming to life again;0;1;Sanskrit;MW;;;
12275;Punarbāla;पुनर्बाल;Punarbāla;पुनर्बाल;become a Child again;0;1;Sanskrit;MW;;;also: Punarbaala
12276;Punarbhū;पुनर्भू;Punarbhū;पुनर्भू;Renewed, restored to life;0;1;Sanskrit;MW;;;also: Punarbhoo
12277;Punarjan;पुनर्जन्;Punarjan;पुनर्जन्;to Rejuvenate;0;1;Sanskrit;SD;;;
12278;Punarjāta;पुनर्जात;Punarjātā ;पुनर्जात;Born again, reborn;0;1;Sanskrit;MW;;;also: Punarjaataa
12279;Punarnava;पुनर्नव;Punarnava;पुनर्नव;Renewed, restored to Youth;0;1;Sanskrit;MW;;;
12280;Punarvesht;पुनर्वेष्ट् ;Punarvesht;पुनर्वेष्ट् ;to Rewind;0;1;Sanskrit;SD;;;
12281;Pūnāti;पुनाति;Pūnāti;पुनाति;to Clean, to Purify oneself;0;1;Sanskrit;MW;;;also: Poonaati
12282;Pundarīka;पुण्डरीक;Pundarīka;पुण्डरीक;White Lotus flower;0;1;Sanskrit;MW;;;also: Pundareeka
12283;Pungava;पुङ्गव;Pungavā ;;Hero;0;1;Sanskrit;MW;;;
12284;Puneet                            ;;Puneeta;पुनीत;Purified, Purity;0;1;Sanskrit;OD;MW;***;
12285;Puneetam;;Puneetama;;most Purified, most Pure;0;1;Sanskrit;OD;MW;**;
12286;;;Pūni;पूनि;Purifying, cleaning;0;1;Sanskrit;MW;;;also: Pooni
12287;Punīt                            ;पुनीत;Punīta           ;पुनीत;Purified, Purity;0;1;Sanskrit;OD;MW;***;also: Puneeta           
12288;Punītam;;Punītama;;most Purified, most Pure;0;1;Sanskrit;OD;MW;**;also: Punīeeama
12289;Punja;पुञ्ज;Punja;पुञ्ज;Multitude, quantity;0;1;Sanskrit;MW;;;
12290;Punrāshi;पुंराशी;;;Aries sign of zodiac;0;1;Sanskrit;MW;;;also: Punraashi
12291;Punratna;पुंरत्न;;;a Jewel of a man, excellent man;0;1;Sanskrit;MW;;;
12292;Punstva;पुंस्त्व;;;Manhood, virility;0;1;Sanskrit;MW;;;
12293;;;Punyā ;पुण्य;Virtuous, purity, good, auspicious;0;1;Sanskrit;OD;MW;***;also: Punyaa
12294;Punyaha;पुण्याह;Punyaha;पुण्याह;happy or auspicious Day;0;1;Sanskrit;MW;;;
12295;Punyakirti;पुण्यकीर्ति;;;having a good name, Famous, celebrated;0;1;Sanskrit;MW;;;
12296;Punyamana;;;;being cleaned or Purified ;0;1;Sanskrit;MW;;;
12297;Punyamanya;पुण्यमन्य;Punyamanya;पुण्यमन्य;thinking of oneself as Good;0;1;Sanskrit;SD;;;
12298;Punyamitra              ;;;;Virtuous Friend;0;1;Sanskrit;MW;;;
12299;;;Punyatā;पुण्यता;Purity;0;1;Sanskrit;MW;;;also: Punyataa
12300;Punyatam;;Punyatama;;Pure, simple, holy, most pure;0;1;Sanskrit;OD;MW;*;
12301;Punyatara;पुण्यतर;Punyatara;पुण्यतर;Purer;0;1;Sanskrit;MW;;;
12302;Punyateertha;पुण्यतीर्थ;Punyateertha;पुण्यतीर्थ;Sacred shrine, place of pilgrimage;0;1;Sanskrit;SD;;;
12303;Punyātman;पुण्यात्मन्;Punyātman;पुण्यात्मन्;Pure souled, virtuous;0;1;Sanskrit;SD;;;also: Punyaatman
12304;Punyatva;पुण्यत्व;Punyatva;पुण्यत्व;Purity;0;1;Sanskrit;MW;;;
12305;Punyavat;पुण्यवत्;Punyavat;पुण्यवत्;Virtuous, full of purity;0;1;Sanskrit;MW;;;
12306;Punyodaka;पुण्योदक;Punyodaka;पुण्योदक;having Sacred Waters;0;1;Sanskrit;MW;;;
12307;Punyodaya;पुन्योदय;Punyodaya;पुन्योदय;gift of good fortune coming from Virtue;0;1;Sanskrit;MW;;;
12308;;;Pupushā;पुपूषा;wishing to Purify;0;1;Sanskrit;MW;;;also: Pupushaa
12309;Pupūshat;पुपूषत्;;;wishing to Purify;0;1;Sanskrit;MW;;;also: Pupooshat
12310;;;Pupūshanti;;wishing to Purify;0;1;Sanskrit;MW;;;also: Pupooshanti
12311;;पुर्;Pur;पुर्;City, town, the intellect, the body;0;1;Sanskrit;MW;;;
12312;Pura;पुर;Purā ;पुरा;City, town ;0;1;Sanskrit;MW;;;also (f): Puraa
12313;Purā;पुरा;Purā;पुरा;Previous existence, in the Beginning;0;1;Sanskrit;MW;;;also: Puraa
12314;Pūra;पूर;Pūra;पूर;making Full, fulfilling, Satisfying;0;1;Sanskrit;S;MW;;also: Poora
12315;Purāja;पुराजा;Purāja;पुराजा;Primeval, existing from ancient times;0;1;Sanskrit;MW;;;also: Puraaja
12316;Pūrak;;Pūraka;पूरण;Satisfying, Completing, Fulfilling;0;1;Sanskrit;S;MW;;also: Pooraka
12317;Pūrana;पूरण;;;Sea, Ocean;0;1;Sanskrit;MW;;;also: Poorana
12318;Pūrana;पूरण;;;Satisfying, Completing, Fulfilling;0;1;Sanskrit;MW;;;also: Poorana
12319;Purāna;पूरण;Purāna;पूरण;Ancient;0;1;Sanskrit;OD;MW;;
12320;;;Puranari;पुरनारी;Town-woman, courtesan;0;1;Sanskrit;MW;;;
12321;;;Purandhi;पुरन्धि;Bountiful, Goddess of Abundance;0;1;Sanskrit;MW;;;
12322;;;Purānī;;Ancient;0;1;Sanskrit;MW;;;also: Puraanee
12323;;;Pūranī ;पूरणी;Satisfying, Completing, Fulfilling;0;1;Sanskrit;MW;;;also: Pooranee
12324;Puraskāra;पुरस्कार;;;Honouring;0;1;Sanskrit;MW;;;also: Puraskaara
12325;Purata;पुरट;Purata;पुरट;Gold;0;1;Sanskrit;MW;;;
12326;Purātana;पुरातन;Purātanī;पुरातनी;Ancient, beginningless;0;1;Sanskrit;OD;MW;;also: Puraatana / Puraatanee
12327;Puravara;पुरवर;Puravara;पुरवर;Chief Town;0;1;Sanskrit;MW;;;
12328;Purāvid;पुराविद्;;;Seeing the Past, Knowing the events of former times;0;1;Sanskrit;MW;;;also: Puraavid
12329;;;Pūrbī;पूरबी;Eastern  ;0;1;Hindi;S;HD;;also: Poorbi
12330;;;Pūrdevī;पूर्देवी;Goddess of the City;0;1;Sanskrit;MW;;;also: Poordevee
12331;;;Purī ;पुरी;City, town ;0;1;Sanskrit;MW;;;also: Puree
12332;Pūrin;पूरिन्;Pūrin;पूरिन्;Filling, making full;0;1;Sanskrit;MW;;;also: Poorin
12333;Pūrita ;पूरित;Pūrita ;पूरित;Filled, completed, intensified;0;1;Sanskrit;MW;;;also: Poorita 
12334;Pūrna;पूर्ण;Pūrna;पूर्ण;Complete, Whole,  the Total, satisfied, fulfilled, perfect;1;0;Sanskrit;MW;;;also: Poorna
12335;;पूर्ण;Pūrna;पूर्ण;Complete, Whole,  the Total, satisfied, fulfilled, perfect;0;1;Sanskrit;OD;MW;***;also: Poorna
12336;Pūrnachandra;पूर्णचन्द्र;Pūrnachandra;पूर्णचन्द्र;Full Moon;0;1;Sanskrit;MW;;;also: Poornachandra
12337;Pūrnahoma;;Pūrnahoma;;Full Offering;0;1;Sanskrit;MW;;;also: Poornahoma
12338;Pūrnaka;पूर्णक;;;Blue Jay bird;0;1;Sanskrit;MW;;;also: Poornaka
12339;Pūrnakāma;पूर्णकाम;Pūrnakāma;पूर्णकाम;Satisfied, one whose wishes are fulfilled;0;1;Sanskrit;MW;;;also: Poornakaama
12340;;;Pūrnamā;पूर्णमा;Full Moon day;0;1;Sanskrit;MW;;;also: Poornamaa
12341;Pūrnamukta             ;पूर्णमुक्त;Pūrnamukta             ;पूर्णमुक्त;Totally Liberated;0;1;Sanskrit;S;Sp;;also: Poornamukta             
12342;;;Pūrnamukti;;Complete Freedom;0;1;Sanskrit;S;Sp;;also: Poornamukti
12343;Pūrnānand;पूर्णानन्द;Pūrnānandā;पूर्णानन्द;Whole Bliss, full delight, name of Supreme Being;0;1;Sanskrit;OD;MW;**;also: Poornaanandaa
12344;Pūrnāmās;पूर्णमास्;;;Full Moon ceremony;0;1;Sanskrit;MW;;;also: Poornaamaas
12345;Pūrnāmrit;पूर्णामृत;Pūrnamrita;पूर्णामृत;Full of Nectar;0;1;Sanskrit;MW;;;also: Poornaamrit
12346;;;Pūrnānjali;पूर्णाञ्जलि;Full Anjali Offering, two handfulls;0;1;Sanskrit;MW;;;also: Poornaanjali
12347;Pūrnāpurna;पूर्णापूर्ण;Pūrnāpurna;पूर्णापूर्ण;Full and not full;0;1;Sanskrit;MW;;;also: Poornaapurna
12348;Pūrnārtha;पूर्णार्थ;Pūrnārtha;पूर्णार्थ;one who has Attained;0;1;Sanskrit;MW;;;also: Poornaartha
12349;;;Pūrnāshakti;पूर्णशक्ति;Full Energy;0;1;Sanskrit;MW;;;also: Poornaashakti
12350;;;Pūrnāshrī;पूर्णश्री;Fullness of Fortune;0;1;Sanskrit;MW;;;also: Poornaashree
12351;;;Pūrnātā;पूर्णता;Fullness;0;1;Sanskrit;MW;;;also: Poornaataa
12352;Pūrnātva;पूर्णत्व;Pūrnātva;पूर्णत्व;Fullness;0;1;Sanskrit;MW;;;also: Poornaatva
12353;Pūrnāyata ;पूर्नायत;Pūrnāyata ;पूर्नायत;completely Bent bow;0;1;Sanskrit;MW;;;also: Poornaayata 
12354;Pūrnena Yogena ;;Pūrnena Yogena ;;with all one's Power, with overflowing Zeal;1;1;Sanskrit;MW;;;also: Poornena Yogena 
12355;Pūrnendu;पूर्णेन्दु;;;Full Moon;0;1;Sanskrit;MW;;;also: Poornendu
12356;Pūrnesh;;;;God of Perfection, of Wholeness;0;1;Sanskrit;OD;Sp;*;also: Poornesh
12357;;;Pūrni;पूर्णि;a Flood, Stream;0;1;Sanskrit;MW;;;also: Poorni
12358;Pūrnīkri ;पूर्णीकृ;Pūrnīkri ;पूर्णीकृ;to make Complete or Whole;0;1;Sanskrit;MW;;;also: Poorneekri 
12359;;;Pūrnimā;पूर्णिमा;Full Moon Night ;0;1;Sanskrit, Hindi;OD;MW;***;also: Poornimaa
12360;Purobhū ;पुरोभू;Purobhū ;पुरोभू;Excelling, being at the front;0;1;Sanskrit;MW;;;also: Purobhoo
12361;Purodha;;;;Priest;0;1;Sanskrit;OD;;*;see: Purodhas
12362;Purodhas;पुरोधस्;;;Priest;0;1;Sanskrit;MW;;;
12363;Purodyāna;पुरोद्यान;Purodyāna;पुरोद्यान;Park, city garden;0;1;Sanskrit;MW;;;also: Purodyaana
12364;Puroga;पुरोग;Puroga;पुरोग;Leader;0;1;Sanskrit;MW;;;
12365;Purogata ;पुरोगत;Purogata ;पुरोगत;being before one’s Eyes;0;1;Sanskrit;MW;;;
12366;Purohit;पुरोहित;Purohita;पुरोहित;placed foremost, a family Priest;0;1;Sanskrit;S;MW;*;
12367;Puroruch;पुरोरुच्;Puroruch;पुरोरुच्;Shining in the East;0;1;Sanskrit;MW;;;
12368;Pūrpati;पूर्पति;;;Lord of the City;0;1;Sanskrit;MW;;;also: Poorpati
12369;Pūrta;पूर्त;Pūrta;पूर्त;Complete, filled, fulfilling;0;1;Sanskrit;MW;;;also: Poorta
12370;;;Pūrti;पूर्ति;Completion, filling;0;1;Sanskrit;MW;;;also: Poorti
12371;Pūrtin;पूर्तिन्;Pūrtin;पूर्तिन्;Completion, filling;0;1;Sanskrit;MW;;;also: Poortin
12372;Puru                             ;पुरु;;;Abundant;0;1;Sanskrit;S;MW;;
12373;Pūru;पूरु;;;Man ;0;1;Sanskrit;MW;;;also: Pooru
12374;Puruchetan;पुरुचेतन;Puruchetana;पुरुचेतन;Visible or Understandble to many;0;1;Sanskrit;MW;;;
12375;;;Purūchī ;पुरूची;Abundant, full;0;1;Sanskrit;MW;;;also: Pooruchee
12376;Puruda                          ;पुरुद;Puruda                          ;पुरुद;Gold;0;1;Sanskrit;S;MW;;
12377;Purudaya;;Purudaya;;Full of Compassion;0;1;Sanskrit;MW;;;
12378;Purudha;पुरुधा;Purudha;पुरुधा;Frequently;0;1;Sanskrit;SD;;;
12379;Puruha;पुरुह;Puruha;पुरुह;Much, many;0;1;Sanskrit;MW;;;
12380;Puruhu;पुरुहु;Puruhu;पुरुहु;Much, many;0;1;Sanskrit;MW;;;
12381;Puruja;पुरुज;Puruja;पुरुज;Much;0;1;Sanskrit;MW;;;
12382;Purumāya;पुरुमाय;Purumāya;पुरुमाय;Wonderful, having many virtues;0;1;Sanskrit;MW;;;also: Purumaaya
12383;Purupriya;पुरुप्रिय;Purupriya;पुरुप्रिय;Dear to many, Beloved to many. Loved much;0;1;Sanskrit;S;MW;;
12384;Pururuch;पुरुरुच्;Pururuch;पुरुरुच्;Shining brightly;0;1;Sanskrit;MW;;;
12385;Pururūpa;पुरुरूप;Pururūpa;पुरुरूप;Multiform, variegated;0;1;Sanskrit;MW;;;also: Pururoopa
12386;Purusha;पुरुष;;;Male manifestation of Soul, primeval man as soul & source of universe;0;1;Sanskrit;OB;MW;;
12387;Purushartha;पुरुषार्थ;;;any object of Human Pursuit;0;1;Sanskrit;MW;;;
12388;Purushartham;पुरुषार्थम्;Purushartham;पुरुषार्थम्;fot the sake of the Soul, for humanity;0;1;Sanskrit;SD;;;
12389;Purushottama;पुरुषोत्तम;;;Supreme Spirit, an Arhat;0;1;Sanskrit;S;MW;*;
12390;Purushya;पुरुष्य;Purushya;पुरुष्य;Human;0;1;Sanskrit;MW;;;
12391;Purutama;पुरुतम;Purutama;पुरुतम;most Abundant;0;1;Sanskrit;S;MW;;
12392;Puruvāja;पुरुवाज;Puruvāja;पुरुवाज;Powerful, strong;0;1;Sanskrit;MW;;;also: Puruvaaja
12393;Puruvāra ;पुरुवार;Puruvāra ;पुरुवार;Rich in Gifts;0;1;Sanskrit;S;MW;;also: Puruvaara 
12394;Pūrva;पूर्व;Pūrva;पूर्व;Ancient, previously, being in Front or before, preceding, eastern, Initial;0;1;Sanskrit;S;MW;;also: Poorva
12395;;;Pūrvā ;पूर्वा;East;0;1;Sanskrit, Hindi;SD, HD;;;also: Poorvaa
12396;Pūrvabandhu;पूर्वबन्धु;;पूर्वबन्धु;best Friend, first friend ;0;1;Sanskrit;MW;;;also: Poorvabandhu
12397;Pūrvadeha;पूर्वदेह;;पूर्वदेह;Primeval Deity;0;1;Sanskrit;MW;;;also: Poorvadeha
12398;Pūrvagni;पूर्वाग्नि;Pūrvagni;पूर्वाग्नि;Sacred Fire, the original fire;0;1;Sanskrit;MW;;;also: Poorvagni
12399;Pūrvaiya;पूर्वैया ;Pūrvaiya;पूर्वैया ;Eastern;0;1;Hindi;HD;;;also: Poorvaiya
12400;Pūrvajā;पूर्वजा;Pūrvajā;पूर्वजा;Born before, former lifetime;0;1;Sanskrit;MW;;;also: Poorvajaa
12401;Pūrvajina;;;;‘Ancient sage’ Manjushri;0;1;Sanskrit;MW;;;also: Poorvajina
12402;Pūrvaka;पूर्वक ;Pūrvaka;पूर्वक ;Former, earlier;0;1;Sanskrit;MW;;;also: Poorvaka
12403;Pūrvam;पूर्वम्;Pūrvam;पूर्वम्;Before, previously;0;1;Sanskrit;SD;;;also: Poorvam
12404;Pūrvapara;पूर्वापर;Pūrvapara;पूर्वापर;East and West, first and last;0;1;Sanskrit;SD;;;also: Poorvapara
12405;Pūrvaparam;पूर्वापरम्;Pūrvaparam;पूर्वापरम्;Connection;0;1;Sanskrit;MW;;;also: Poorvaparam
12406;Pūrvarāma;पूर्वाराम;;;Eastern Garden, name of a Buddhist monastery;0;1;Sanskrit;MW;;;also: Poorvaraama
12407;Pūrvashā ;पूर्वाशा;Pūrvashā ;पूर्वाशा;the East;0;1;Sanskrit;MW;;;also: Poorvashaa
12408;Pūrvastha;पूर्वस्थ;Pūrvastha;पूर्वस्थ;most Excellent;0;1;Sanskrit;MW;;;also: Poorvastha
12409;Pūrvasū;पूर्वसू;Pūrvasū;पूर्वसू;Ancient, first-born, primeval;0;1;Sanskrit;MW;;;also: Poorvasoo
12410;Pūrvasūri ;पूर्वसूरि;;;Ancient Master of Music;0;1;Sanskrit;MW;;;also: Poorvasoori
12411;Pūrvayus;पूर्वायुस्;Pūrvayus;पूर्वायुस्;Young;0;1;Sanskrit;MW;;;also: Poorvayus
12412;Pūrven;;;;Eastern;0;1;Hindi;OD;HD;*;also: Poorven
